;;gen-17;feb-17;mar-17;apr-17;mag-17;giu-17;lug-17;ago-17;set-17;ott-17;nov-17;dic-17;gen-18;feb-18;mar-18;apr-18;mag-18;giu-18;lug-18
1;16:48;1,27;0,39;2,3;2,89;0,29;0,25;0,29;4,41;2,45;0,29;1,03;4,9;2,79;2,3;5,83;0,98;2,50;1,13;0,69
1;16:54;1,37;0,39;2,35;2,79;0,29;0,25;0,29;4,26;2,6;0,29;0,98;4,95;2,65;2,25;5,78;0,98;2,55;1,13;0,64
1;17:00;1,42;0,39;2,3;2,7;0,29;0,25;0,29;4,22;2,55;0,29;0,93;4,85;2,5;2,25;5,83;0,98;2,55;1,03;0,64
1;17:06;1,37;0,39;2,3;2,65;0,29;0,25;0,29;2,16;2,79;0,29;0,88;4,66;2,6;2,35;5,78;1,03;2,60;1,18;0,69
1;17:12;1,42;0,39;2,3;2,65;0,29;0,25;0,29;1,81;2,45;0,29;0,83;4,61;2,25;2,35;5,88;1,03;2,79;1,37;0,64
1;17:18;1,42;0,39;2,35;2,6;0,29;0,25;0,29;1,57;2,25;0,29;0,78;4,61;2,01;2,6;5,93;0,93;2,94;1,57;0,64
1;17:24;1,47;0,39;2,3;2,55;0,29;0,25;0,29;4,26;2,16;0,29;0,78;4,56;2,16;2,6;5,88;0,93;2,99;1,57;0,64
1;17:30;1,47;0,39;2,25;2,55;0,29;0,25;0,29;5,59;2,11;0,29;0,78;4,56;2,11;2,35;5,93;1,03;2,94;1,13;0,69
1;17:36;1,62;0,39;2,3;2,45;0,29;0,25;0,34;5,25;2,11;0,29;0,78;4,46;1,81;2,4;5,83;1,08;2,94;0,98;0,69
1;17:42;1,57;0,39;2,3;2,45;0,29;0,25;0,34;5,05;2,11;0,29;0,78;4,46;7,45;2,21;5,78;1,08;2,99;1,03;0,69
1;17:48;1,62;0,39;2,3;2,45;0,29;0,25;0,29;5,25;2,11;0,29;0,78;4,46;8,43;2,25;5,83;1,03;2,94;1,03;0,69
1;17:54;1,62;0,39;2,35;2,35;0,29;0,25;0,34;4,9;2,16;0,29;0,83;4,41;6,27;2,11;5,88;1,03;2,99;1,27;0,69
1;18:00;1,67;0,39;2,3;2,4;0,29;0,25;0,29;4,61;2,06;0,29;0,83;4,31;4,46;2,06;5,88;1,03;3,09;1,42;0,64
1;18:06;1,76;0,34;2,35;2,55;0,29;0,25;0,29;4,71;2,01;0,29;0,83;4,31;3,77;1,91;5,93;1,03;3,09;1,57;0,64
1;18:12;1,72;0,39;2,35;2,99;0,29;0,25;0,25;4,56;2,01;0,29;0,83;4,36;4,36;2,11;5,88;0,88;3,09;1,27;0,64
1;18:18;1,86;0,39;2,35;2,75;0,29;0,25;0,25;4,41;2,01;0,29;0,88;4,31;4,46;2,16;5,88;1,03;3,14;0,88;0,74
1;18:24;1,76;0,39;2,45;2,75;0,29;0,25;0,34;3,82;2,06;0,29;0,88;4,31;4,26;1,96;5,88;0,98;2,99;1,03;0,74
1;18:30;1,81;0,39;2,45;2,75;0,29;0,25;0,39;3,28;2,06;0,29;0,88;4,22;4,31;1,96;5,88;0,98;3,04;1,23;0,74
1;18:36;1,86;0,34;2,4;2,7;0,29;0,25;0,44;2,75;2,11;0,29;0,88;4,26;4,02;2,06;5,88;1,03;3,04;1,32;0,83
1;18:42;1,86;0,39;2,4;2,65;0,29;0,25;0,34;3,14;2,21;0,29;0,88;4,26;3,92;2,01;5,88;1,03;3,04;1,37;0,74
1;18:48;2,01;0,39;2,3;2,45;0,29;0,25;0,39;3,53;2,35;0,29;0,83;4,17;4,12;2,06;5,93;0,98;2,99;1,08;0,78
1;18:54;1,91;0,39;2,4;2,45;0,29;0,25;0,29;3,58;2,4;0,29;0,83;4,26;4,12;2,25;5,93;1,08;3,09;1,23;0,78
1;19:00;1,96;0,39;2,35;2,4;0,29;0,25;0,25;3,43;2,4;0,29;0,83;4,26;4,31;2,06;5,88;1,13;3,19;1,23;0,78
1;19:06;1,76;0,39;2,4;2,4;0,29;0,25;0,34;3,14;2,5;0,29;0,83;4,36;4,12;2,25;5,93;1,08;3,24;0,64;0,83
1;19:12;1,86;0,39;2,45;2,45;0,29;0,25;0,29;3,33;2,55;0,29;0,88;4,07;3,82;2,25;5,98;1,08;3,19;0,59;0,83
1;19:18;1,91;0,39;2,4;2,4;0,29;0,25;0,25;3,24;2,79;0,29;0,88;4,22;4,07;2,21;5,98;1,18;3,14;0,83;0,78
1;19:24;1,86;0,39;2,45;2,5;0,29;0,25;0,25;3,24;2,5;0,29;0,93;4,07;3,73;2,5;5,98;1,23;3,09;1,27;0,83
1;19:30;1,96;0,39;2,4;2,45;0,29;0,25;0,25;3,24;2,3;0,29;1,03;4,17;3,58;2,4;5,98;1,23;3,14;0,93;0,93
1;19:36;1,96;0,39;2,4;2,5;0,29;0,25;0,25;3,09;2,4;0,29;1,08;4,22;3,38;2,5;5,98;1,32;3,04;0,78;0,98
1;19:42;2,11;0,44;2,4;2,4;0,29;0,25;0,29;3,09;2,55;0,29;1,08;4,07;3,19;2,4;6,03;1,37;3,09;0,83;1,03
1;19:48;2,11;0,39;2,35;2,35;0,29;0,25;0,29;2,55;2,7;0,29;1,13;4,07;3,19;2,3;6,03;1,37;3,09;0,78;0,98
1;19:54;2,16;0,39;2,45;2,4;0,29;0,25;0,29;2,75;2,84;0,29;1,13;4,17;3,09;2,25;6,08;1,37;3,09;0,64;0,98
1;20:00;2,21;0,39;2,5;2,4;0,29;0,25;0,29;2,79;2,7;0,29;1,18;4,07;2,99;2,25;5,98;1,37;2,99;0,54;0,93
1;20:06;2,11;0,39;2,55;2,6;0,29;0,25;0,29;2,55;2,4;0,29;1,23;4,12;2,99;2,21;5,98;1,37;2,94;0,49;0,93
1;20:12;2,21;0,39;2,45;2,79;0,29;0,25;0,29;2,6;2,25;0,29;1,27;4,17;3,28;2,21;6,03;1,32;2,99;0,34;0,88
1;20:18;2,21;0,39;2,5;2,6;0,29;0,25;0,34;2,5;2,35;0,29;1,32;4,12;3,38;2,21;5,98;1,32;3,04;0,34;0,93
1;20:24;2,16;0,39;2,4;2,55;0,29;0,25;0,29;2,6;2,45;0,29;1,32;4,12;3,28;2,25;5,88;1,27;3,04;0,39;0,93
1;20:30;2,06;0,39;2,5;2,55;0,29;0,25;0,34;2,35;2,6;0,29;1,37;4,02;3,19;2,3;5,78;1,18;2,99;0,44;0,98
1;20:36;2,06;0,39;2,35;2,45;0,29;0,25;0,39;2,3;2,89;0,29;1,42;4,02;3,14;2,21;5,83;1,08;3,04;0,44;0,98
1;20:42;2,11;0,39;2,45;2,4;0,29;0,25;0,34;2,06;2,65;0,29;1,42;4,12;3,14;2,4;5,88;1,08;3,09;0,44;0,98
1;20:48;2,16;0,39;2,45;2,45;0,29;0,25;0,29;1,72;2,4;0,29;1,47;4,02;3,09;2,65;5,93;1,08;3,14;0,83;0,88
1;20:54;2,25;0,39;2,45;2,5;0,29;0,25;0,29;2,01;2,3;0,29;1,47;4,07;3,14;2,35;5,93;1,23;2,94;0,98;0,93
1;21:00;2,35;0,39;2,4;2,45;0,29;0,25;0,34;1,96;2,65;0,29;1,47;4,07;3,28;2,55;5,88;1,23;2,99;0,93;0,93
1;21:06;2,21;0,39;2,45;2,45;0,29;0,25;0,34;2,01;2,79;0,29;1,47;4,02;3,14;2,6;5,83;1,32;2,99;1,03;0,98
1;21:12;2,21;0,39;2,4;2,45;0,29;0,25;0,25;1,37;2,7;0,29;1,47;3,92;2,94;2,7;5,78;1,27;2,94;0,93;0,98
1;21:18;2,3;0,39;2,4;2,3;0,29;0,25;0,29;1,67;2,6;0,29;1,52;4,02;2,99;2,75;5,83;1,27;2,79;0,88;1,03
1;21:24;2,25;0,39;2,4;2,45;0,29;0,25;0,29;1,57;2,25;0,29;1,52;3,97;2,94;2,7;5,78;1,23;2,75;0,93;1,03
1;21:30;2,3;0,39;2,4;2,65;0,29;0,25;0,29;1,52;2,35;0,29;1,47;4,07;2,99;2,7;5,83;1,18;2,75;0,93;1,03
1;21:36;2,25;0,39;2,35;2,75;0,29;0,25;0,29;1,67;2,55;0,29;1,47;4,02;3,04;2,75;5,83;1,23;2,79;0,88;1,08
1;21:42;2,25;0,39;2,4;2,75;0,29;0,25;0,29;1,96;2,89;0,29;1,52;3,92;3,14;2,99;5,88;1,27;2,84;0,83;1,08
1;21:48;2,21;0,39;2,4;2,65;0,29;0,25;0,29;1,72;2,7;0,29;1,57;4,07;3,09;2,01;5,83;1,37;2,84;1,08;1,08
1;21:54;2,21;0,39;2,45;2,6;0,29;0,25;0,25;1,42;2,5;0,29;1,57;4,02;2,99;0,39;5,69;1,37;2,84;1,18;1,13
1;22:00;2,16;0,39;2,4;2,55;0,29;0,25;0,34;1,47;2,3;0,29;1,57;4,02;2,75;0,2;5,59;1,42;2,84;1,18;1,13
1;22:06;2,11;0,39;2,45;2,4;0,29;0,25;0,29;1,47;2,45;0,29;1,57;3,97;2,75;0,15;5,69;1,52;2,89;1,27;0,78
1;22:12;2,16;0,39;2,4;2,4;0,29;0,25;0,29;1,57;2,65;0,29;1,62;3,97;4,95;0,15;5,74;1,62;2,89;1,13;0,44
1;22:18;2,21;0,39;2,4;2,4;0,29;0,25;0,34;1,62;2,89;0,29;1,62;3,92;3,73;0,15;5,69;1,62;2,94;0,98;0,39
1;22:24;2,21;0,39;2,4;2,4;0,29;0,25;0,34;1,57;2,79;0,29;1,62;3,97;3,28;0,1;5,64;1,47;2,94;0,98;0,44
1;22:30;2,06;0,39;2,45;2,35;0,29;0,25;0,29;1,32;2,7;0,29;1,62;3,92;3,33;0,1;5,64;1,37;3,04;1,03;0,49
1;22:36;2,16;0,39;2,4;2,6;0,29;0,25;0,39;1,42;2,4;0,29;1,57;3,97;3,04;0,1;5,64;1,32;3,14;1,27;0,54
1;22:42;2,25;0,39;2,4;2,65;0,29;0,25;0,29;1,27;2,3;0,29;1,57;3,87;2,94;0,1;5,54;1,32;3,09;1,42;0,54
1;22:48;2,25;0,39;2,45;2,75;0,29;0,25;0,29;1,47;2,55;0,29;1,57;4,02;3,19;0,05;5,49;1,42;3,04;1,23;0,59
1;22:54;2,3;0,39;2,5;2,7;0,29;0,25;0,29;1,62;2,84;0,29;1,62;4,02;3,04;0,05;5,54;1,52;2,99;1,08;0,64
1;23:00;2,16;0,39;2,5;2,6;0,29;0,25;0,29;1,52;2,79;0,29;1,62;3,82;2,94;0,05;5,54;1,42;3,09;1,32;0,69
1;23:06;2,25;0,39;2,45;2,55;0,29;0,25;0,29;1,57;2,55;0,29;1,62;3,87;2,99;0,05;5,49;1,42;3,04;1,52;0,69
1;23:12;2,25;0,39;2,4;2,4;0,29;0,25;0,29;1,37;2,35;0,29;1,62;3,82;2,89;0,05;5,59;1,42;3,09;1,67;0,74
1;23:18;2,21;0,39;2,5;2,4;0,29;0,25;0,34;1,76;2,45;0,29;1,67;3,77;2,79;0,05;5,54;1,52;3,19;1,67;0,74
1;23:24;2,25;0,39;2,45;2,35;0,29;0,25;0,34;1,76;2,75;0,29;1,67;3,77;2,94;0,05;5,49;1,42;3,24;1,62;0,78
1;23:30;2,21;0,39;2,45;2,35;0,29;0,25;0,39;2,01;2,75;0,29;1,67;3,87;2,75;0,05;5,54;1,37;3,28;1,37;0,78
1;23:36;2,35;0,39;2,5;2,6;0,29;0,25;0,29;1,52;2,75;0,29;1,72;3,73;2,55;0,05;5,44;1,42;3,33;1,27;0,83
1;23:42;2,25;0,39;2,5;2,75;0,29;0,25;0,39;1,47;2,65;0,29;1,72;3,87;2,5;0,05;5,49;1,52;3,33;1,42;0,78
1;23:48;2,35;0,39;2,25;2,65;0,29;0,25;0,34;1,52;2,45;0,29;1,72;3,97;2,5;0,05;5,49;1,57;3,43;1,52;0,83
1;23:54;2,4;0,39;2,3;2,5;0,29;0,25;0,34;1,67;2,3;0,29;1,72;4,07;2,4;0,05;5,49;1,62;3,33;1,57;0,83
2;00:00;2,21;0,39;2,45;2,45;0,29;0,25;0,39;1,62;2,45;0,29;1,67;3,97;2,5;0,05;5,54;1,57;3,28;1,67;0,83
2;00:06;2,25;0,39;2,4;2,35;0,29;0,25;0,49;1,52;2,75;0,29;1,67;3,97;2,45;0,05;5,54;1,67;3,33;1,76;0,78
2;00:12;2,4;0,39;2,45;2,4;0,29;0,25;0,44;1,57;2,94;0,29;1,62;4,02;2,4;0,1;5,59;1,72;3,43;1,76;0,83
2;00:18;2,55;0,39;2,4;2,75;0,29;0,25;0,54;1,52;2,89;0,29;1,57;4,02;1,81;0,05;5,69;1,67;3,38;1,86;0,83
2;00:24;2,55;0,39;2,4;2,65;0,29;0,25;0,44;1,62;2,75;0,29;1,47;3,97;1,23;0,1;5,74;1,67;3,38;1,96;0,83
2;00:30;2,55;0,39;2,3;2,4;0,29;0,25;0,49;1,81;2,5;0,29;1,42;3,82;0,98;0,05;5,74;1,67;3,43;1,76;0,83
2;00:36;2,45;0,39;2,3;2,35;0,29;0,25;0,49;1,67;2,4;0,29;1,32;3,97;0,93;0,05;5,74;1,72;3,43;1,62;0,88
2;00:42;2,5;0,39;2,35;2,3;0,29;0,25;0,44;1,42;2,35;0,29;1,27;3,97;0,93;0,05;5,78;1,81;3,48;1,62;0,83
2;00:48;2,55;0,39;2,3;1,96;0,29;0,25;0,34;1,47;2,4;0,29;1,27;4,02;0,88;0,05;5,69;1,91;3,58;1,52;0,83
2;00:54;2,6;0,39;2,3;1,91;0,29;0,25;0,54;1,23;2,79;0,29;1,27;3,97;0,93;0,05;5,64;1,91;3,53;1,76;0,88
2;01:00;2,65;0,39;2,3;1,91;0,29;0,25;0,39;1,32;2,94;0,29;1,23;4,02;0,88;0,1;5,69;2,01;3,58;1,91;0,88
2;01:06;2,7;0,39;2,3;1,91;0,29;0,25;0,34;1,18;2,89;0,29;1,23;4,02;0,88;0,1;5,69;2,06;3,63;1,91;0,83
2;01:12;2,75;0,39;2,35;1,86;0,29;0,25;0,44;1,13;2,79;0,29;1,23;3,97;0,88;0,1;5,74;2,01;3,68;1,96;0,83
2;01:18;2,94;0,39;2,4;1,91;0,29;0,25;0,39;1,37;2,65;0,29;1,18;4,02;0,88;0,05;5,83;2,06;3,73;1,91;0,88
2;01:24;2,99;0,39;2,25;1,91;0,29;0,25;0,34;1,32;2,5;0,29;1,18;3,97;0,93;0,05;5,78;2,16;3,77;2,06;0,93
2;01:30;3,09;0,39;2,25;1,91;0,29;0,25;0,39;1,32;2,4;0,29;1,13;3,92;0,93;0,05;5,88;2,21;3,73;2,16;0,93
2;01:36;3,19;0,39;2,3;1,86;0,29;0,25;0,39;1,18;2,35;0,29;1,08;3,97;0,88;0,1;5,83;2,11;3,77;2,11;0,93
2;01:42;3,33;0,39;2,35;1,91;0,29;0,25;0,34;0,98;2,3;0,29;1,03;3,87;0,78;0,15;5,88;2,06;3,73;2,16;0,88
2;01:48;3,53;0,39;2,45;1,81;0,29;0,25;0,34;1,23;2,6;0,29;0,98;3,97;0,78;0,1;5,93;2,21;3,77;2,06;0,93
2;01:54;3,77;0,39;2,45;1,86;0,29;0,25;0,39;0,78;2,94;0,29;0,93;3,92;0,78;0,1;5,83;2,4;3,77;2,21;0,93
2;02:00;3,68;0,39;2,45;1,81;0,29;0,25;0,39;0,88;2,94;0,29;0,88;3,92;0,78;0,1;5,88;2,45;3,87;2,3;0,93
2;02:06;3,73;0,39;2,16;1,81;0,29;0,25;0,39;0,93;2,89;0,29;0,83;3,97;0,78;0,15;5,88;2,55;3,87;2,45;0,93
2;02:12;3,73;0,39;5,25;2,99;0,29;0,25;0,44;0,88;2,84;0,29;0,74;3,97;0,78;0,15;5,83;2,6;3,92;2,5;0,93
2;02:18;4,02;0,39;2,5;2,65;0,29;0,25;0,44;0,78;2,75;0,29;0,69;3,92;0,78;0,15;5,83;2,65;3,92;2,55;0,93
2;02:24;4,31;0,39;2,35;2,5;0,29;0,25;0,34;0,88;2,65;0,29;0,64;3,97;0,78;0,1;5,88;2,7;3,87;2,45;0,93
2;02:30;4,26;0,39;2,21;2,3;0,29;0,25;0,44;0,74;2,55;0,29;0,59;4,02;0,78;0,1;5,98;2,79;3,92;2,3;0,98
2;02:36;4,31;0,39;2,3;2,45;0,29;0,25;0,39;0,74;2,5;0,29;0,54;3,97;0,78;0,1;6,13;2,89;4,02;2,25;0,98
2;02:42;4,31;0,39;2,4;2,5;0,29;0,25;0,34;0,78;2,45;0,29;0,54;4,02;0,78;0,1;6,08;2,99;4,02;2,4;0,98
2;02:48;4,26;0,39;2,5;2,94;0,29;0,25;0,39;0,74;2,4;0,29;0,49;3,97;0,78;0,1;6,13;2,99;4,02;2,55;0,98
2;02:54;4,56;0,39;2,65;2,6;0,29;0,25;0,88;0,83;2,3;0,29;0,44;4,07;0,78;0,1;6,23;3,04;3,97;2,6;0,98
2;03:00;4,66;0,39;2,79;2,35;0,29;0,25;1,47;0,74;2,6;0,29;0,44;4,07;0,78;0,1;6,18;3,09;4,07;2,7;0,98
2;03:06;4,9;0,39;2,94;2,5;0,29;0,25;1,18;0,83;2,94;0,29;0,39;4,02;0,74;0,15;6,32;3,19;4,07;2,65;0,98
2;03:12;4,95;0,39;2,79;2,25;0,29;0,25;1,18;0,74;3,04;0,29;0,39;4,02;0,74;0,15;6,32;3,33;4,12;2,6;0,98
2;03:18;4,95;0,39;2,84;2,55;0,29;0,25;1,27;0,78;2,99;0,29;0,39;4,02;0,74;0,1;6,37;3,38;4,12;2,75;0,93
2;03:24;5,05;0,39;2,45;2,7;0,29;0,25;1,13;0,88;2,94;0,29;0,34;4,02;0,74;0,1;6,27;3,48;4,17;2,84;0,93
2;03:30;5,15;0,39;2,7;2,79;0,29;0,25;1,18;0,78;2,94;0,29;0,34;3,92;0,74;0,15;6,32;3,48;4,17;2,89;0,98
2;03:36;5,15;0,39;2,7;2,4;0,29;0,25;1,03;0,78;2,84;0,29;0,34;3,97;0,74;0,25;6,32;3,53;4,17;2,84;0,98
2;03:42;5,25;0,39;2,65;2,4;0,29;0,25;0,93;0,83;2,79;0,29;0,34;4,07;0,74;0,2;6,42;3,68;4,26;2,89;0,98
2;03:48;5,2;0,39;2,65;2,55;0,29;0,25;1,13;0,64;2,75;0,29;0,34;4,07;0,74;0,29;6,42;3,68;4,22;2,75;0,98
2;03:54;5,2;0,39;2,55;2,45;0,29;0,25;1,13;0,74;2,75;0,29;0,34;4,12;0,74;0,25;6,42;3,73;4,26;2,79;1,03
2;04:00;5,25;0,39;2,6;2,7;0,29;0,25;1,08;0,64;2,7;0,29;0,34;4,12;0,74;0,2;6,32;3,82;4,22;2,94;1,03
2;04:06;5,05;0,39;2,55;2,84;0,29;0,25;1,32;0,64;2,7;0,29;0,34;4,07;0,74;0,2;6,42;3,87;4,26;3,14;1,03
2;04:12;5,05;0,39;2,6;2,79;0,29;0,25;1,18;0,78;2,75;0,29;0,34;4,02;0,74;0,15;6,37;3,97;4,31;3,19;1,03
2;04:18;5,25;0,39;2,55;2,55;0,29;0,25;1,03;0,59;2,7;0,29;0,34;4,07;0,74;0,25;6,47;4,02;4,41;3,04;1,03
2;04:24;5,34;0,39;2,65;2,7;0,29;0,25;1,03;0,69;2,75;0,29;0,34;4,07;0,74;0,25;6,37;4,02;4,46;3,04;1,03
2;04:30;5,44;0,39;2,65;2,4;0,29;0,25;1,03;0,59;2,79;0,29;0,34;4,07;0,74;0,25;6,32;4,12;4,46;3,04;0,98
2;04:36;5,44;0,39;2,6;2,35;0,29;0,25;1,08;0,64;2,79;0,29;0,34;4,12;0,74;0,34;6,32;4,17;4,36;3,04;0,98
2;04:42;5,49;0,39;2,6;2,5;0,29;0,25;0,83;0,59;2,75;0,29;0,34;4,12;0,74;0,44;6,42;4,22;4,41;3,04;0,98
2;04:48;5,54;0,39;2,65;3,19;0,29;0,25;0,93;0,83;2,79;0,29;0,34;4,12;0,74;0,34;6,47;4,26;4,46;3,19;0,98
2;04:54;5,69;0,39;3,04;3,53;0,29;0,25;0,88;0,54;2,79;0,29;0,34;4,07;0,74;0,44;6,52;4,22;4,46;3,19;0,98
2;05:00;5,78;0,39;2,99;3,77;0,29;0,25;0,88;0,78;2,84;0,29;0,34;4,07;0,74;0,29;6,52;4,17;4,51;3,09;0,93
2;05:06;5,69;0,39;2,99;3,87;0,29;0,25;0,98;1,13;2,84;0,29;0,34;4,12;0,74;0,29;6,52;4,22;4,46;3,04;0,98
2;05:12;5,49;0,39;2,99;3,87;0,29;0,25;0,93;0,64;2,84;0,29;0,34;4,17;0,74;0,49;6,57;4,22;4,56;3,28;0,98
2;05:18;5,54;0,39;2,99;4,26;0,29;0,25;0,98;0,83;2,89;0,29;0,34;4,17;0,74;0,44;6,57;4,26;4,46;3,24;0,98
2;05:24;5,64;0,39;2,99;4,56;0,29;0,25;0,98;0,78;2,89;0,29;0,34;4,22;0,74;0,39;6,57;4,36;4,61;3,28;0,98
2;05:30;5,74;0,39;2,99;4,95;0,29;0,25;1,08;1,03;2,89;0,29;0,34;4,22;0,74;0,49;6,62;4,41;4,51;3,33;0,98
2;05:36;5,78;0,39;3,04;5,1;0,29;0,25;1,27;0,93;2,89;0,29;0,34;4,26;0,74;0,59;6,57;4,46;4,61;3,48;0,98
2;05:42;5,64;0,39;3,04;5,34;0,29;0,25;0,93;0,88;2,89;0,29;0,34;4,31;0,74;0,54;6,57;4,41;4,56;3,43;0,98
2;05:48;5,64;0,39;2,94;5,78;0,34;0,25;1,62;0,88;2,94;0,29;0,34;4,31;0,74;0,34;6,57;4,46;4,56;3,38;0,98
2;05:54;5,78;0,39;3,09;5,88;0,29;0,25;0,93;0,64;2,94;0,29;0,34;4,31;0,74;0,15;6,62;4,51;4,61;3,33;0,93
2;06:00;5,78;0,39;2,99;5,88;0,29;0,25;1,47;0,59;2,94;0,29;0,34;4,31;0,74;0,05;6,62;4,46;4,61;3,38;0,98
2;06:06;5,88;0,39;2,99;6,13;0,29;0,25;0,93;0,78;2,94;0,29;0,34;4,31;0,74;0,05;6,67;4,41;4,71;3,28;0,98
2;06:12;5,88;0,39;2,99;6,47;0,29;0,25;0,93;0,74;2,99;0,29;0,34;4,22;0,74;0,05;6,62;4,41;4,71;3,38;0,98
2;06:18;5,88;0,39;3,04;6,47;0,29;0,25;0,93;0,78;2,99;0,29;0,34;4,22;0,74;0,05;6,62;4,56;4,75;3,53;0,93
2;06:24;5,83;0,39;3,09;6,67;0,29;0,25;1,13;0,88;3,04;0,29;0,34;4,36;0,74;0,05;6,67;4,51;4,66;3,68;0,93
2;06:30;5,93;0,39;3,09;6,67;0,29;0,25;1,08;1,13;3,04;0,29;0,34;4,36;0,74;0,05;6,72;4,61;4,71;3,58;0,93
2;06:36;5,98;0,39;3,04;6,72;0,29;0,25;1,52;1,18;3,04;0,29;0,34;4,41;0,74;0,1;6,72;4,61;4,71;3,53;0,93
2;06:42;6,23;0,39;3,09;6,47;0,29;0,25;0,98;1,32;3,04;0,29;0,34;4,36;0,74;1,23;6,72;4,66;4,80;3,63;0,93
2;06:48;7,7;0,34;3,14;6,57;0,29;0,25;1,18;1,67;3,04;0,29;0,34;4,41;0,74;2,25;6,76;4,71;4,80;3,58;0,93
2;06:54;6,08;0,39;3,09;5;0,29;0,25;0,93;1,67;3,09;0,29;0,34;4,36;0,74;1,76;6,81;4,85;4,85;3,58;0,88
2;07:00;6,03;0,39;3,09;4,17;0,29;0,25;1,13;1,03;3,09;0,29;0,34;4,26;0,74;1,86;6,81;4,85;4,80;3,53;0,88
2;07:06;6,13;0,39;3,09;3,73;0,29;0,25;1,23;1,18;3,14;0,29;0,34;4,07;0,74;2,4;6,81;4,85;4,66;3,63;0,88
2;07:12;6,08;0,39;3,09;3,68;0,29;0,25;1,37;0,88;3,19;0,29;0,34;4,22;0,74;1,47;6,91;4,85;4,61;3,63;0,88
2;07:18;6,18;0,39;3,14;3,33;0,29;0,25;1,13;1,03;3,19;0,29;0,34;4,41;0,74;1,72;6,86;4,85;4,22;3,53;0,88
2;07:24;6,23;0,39;3,04;3,28;0,29;0,25;1,03;1,03;3,19;0,29;0,34;4,56;0,74;2,55;6,86;4,9;4,02;3,63;0,83
2;07:30;6,27;0,39;3,09;2,99;0,29;0,25;1,13;1,32;3,19;0,29;0,34;4,56;0,74;1,91;6,86;4,95;3,68;3,58;0,83
2;07:36;6,32;0,39;3,09;2,79;0,29;0,25;1,52;1,67;3,19;0,29;0,34;4,61;0,74;2,5;6,96;5;3,38;3,68;0,34
2;07:42;6,37;0,39;3,04;2,65;0,29;0,25;1,27;2,45;3,28;0,29;0,34;4,61;0,74;2,3;7,01;5;3,04;3,68;0,15
2;07:48;6,42;0,39;3,04;2,99;0,29;0,25;1,32;2,55;3,19;0,29;0,34;4,66;0,74;3,53;6,96;4,95;2,70;3,58;0,15
2;07:54;6,42;0,39;3,04;2,65;0,29;0,25;1,08;2,5;3,14;5,64;0,34;4,66;0,74;3,77;7,01;4,95;2,50;3,63;0,15
2;08:00;6,37;0,39;3,04;2,75;0,29;0,25;1,03;1,62;3,14;4,66;0,34;4,71;0,74;3,73;6,96;4,95;2,25;3,63;0,15
2;08:06;6,37;0,39;3,09;7,35;0,29;0,25;1,37;1,62;3,09;4,17;0,34;4,8;0,74;3,38;7,01;5;1,57;3,53;0,15
2;08:12;6,42;0,39;3,09;7,6;0,29;0,25;1,32;1,72;3,04;3,77;0,34;4,9;0,74;2,89;7,01;5,05;0,54;3,48;0,15
2;08:18;6,37;0,34;2,99;7,7;0,29;0,25;1,32;1,81;3,09;3,33;0,34;4,95;0,74;2,65;7,06;5,05;0,49;3,48;0,15
2;08:24;6,42;0,39;2,99;7,6;0,29;0,25;1,37;1,81;3,04;3,04;0,34;5;0,74;2,16;7,06;5;0,54;3,63;0,15
2;08:30;6,42;0,39;2,94;7,3;0,29;0,25;1,47;1,96;3,04;2,65;0,34;5,05;0,74;1,81;7,06;4,95;0,54;3,58;0,15
2;08:36;6,57;0,39;2,94;7,16;0,29;0,25;1,32;1,91;2,99;2,4;0,34;5,2;0,74;1,42;7,01;4,9;0,54;3,43;0,15
2;08:42;6,52;0,39;2,79;7,4;0,29;0,25;1,42;1,42;2,89;2,3;0,39;5,25;0,74;1,18;7,11;4,9;0,54;3,28;0,15
2;08:48;6,57;0,39;2,6;7,11;0,29;0,25;1,81;1,62;2,84;2,6;0,44;5,39;0,74;1,18;7,11;4,85;0,59;3,38;0,15
2;08:54;6,57;0,49;2,4;7,11;0,29;0,25;0,29;1,76;2,75;2,94;0,49;5,44;0,74;1,13;7,16;4,85;0,64;3,28;0,15
2;09:00;6,42;0,39;2,35;6,23;0,29;0,29;0,49;1,47;2,7;2,89;0,54;5,39;0,74;0,78;7,21;4,8;0,59;3,19;0,15
2;09:06;6,42;0,39;2,25;4,9;0,29;0,25;0,29;1,18;2,6;2,7;0,64;5,49;0,74;0,44;7,11;4,71;0,49;3,04;0,15
2;09:12;6,27;0,39;2,25;5,29;0,29;0,25;0,29;1,18;2,6;2,3;0,98;5,39;0,74;0,39;7,06;4,56;0,59;3,04;0,15
2;09:18;6,23;0,39;2,4;4,61;0,29;0,25;0,25;1,13;2,5;2,25;1,81;5,54;0,78;0,59;7,06;4,51;0,59;2,99;0,1
2;09:24;6,13;0,39;2,5;3,14;0,29;0,25;0,25;1,13;2,5;2,6;3,53;5,54;0,74;0,34;7,06;4,36;0,59;2,99;0,15
2;09:30;6,13;0,39;2,45;4,26;0,29;0,25;0,49;0,88;2,4;2,75;5,05;5,54;0,74;0,2;7,11;4,31;0,59;2,65;0,15
2;09:36;6,13;2,06;2,55;4,22;0,29;0,25;0,74;0,78;2,35;2,45;6,27;5,59;0,74;0,15;7,16;4,22;0,54;2,5;0,1
